url,title,category
https://cdn-akamai.6connex.com/645/1827//OHBM_2020_poster_Cesnaite_15919747626575701.pdf,"Relation between Alpha-Peak Parameters, 1/f Neuronal Noise, Cognition, Older age",Higher Cognitive Functions
https://cdn-akamai.6connex.com/645/1827//SorosPosterHBM2020_15919747766776792.pdf,Chronic pain is not associated with accelerated structural brain aging,Lifespan Development
https://cdn-akamai.6connex.com/645/1827//Poster_ND_HBM_2020_15919751144619072.pdf,Stress modulates link betw. striatal GABA & hippocampal activity during learning,Learning and Memory
https://cdn-akamai.6connex.com/645/1827//Gilbert_OHBM_poster2_15919752517413539.pdf,Mood Disorder Differences in Striatal to Anterior Cingulate Connectivity Measure,undefined
https://cdn-akamai.6connex.com/645/1827//datalad-cheatsheet__1__15919755551679727.pdf,DataLad CheatSheet,Neuroinformatics and Data Sharing
https://cdn-akamai.6connex.com/645/1827//Paquola_deepembedding_poster_15919755845154301.pdf,The Cortical Wiring Scheme of Hierarchical Information processing,"Neuroanatomy, Physiology, Metabolism and Neurotransmission"
https://cdn-akamai.6connex.com/645/1827//OHBM_Poster_2146_15919756461365123.pdf,Language System Predicts Heavy Vapers' Reaction to Anti-Vaping PSAs,"Emotion, Motivation and Social Neuroscience"
https://cdn-akamai.6connex.com/645/1827//OHBM_Bulubas_2020_15919756667187770.pdf,Associations of gray matter volume and metabolite changes after online tDCS,Brain Simulation
https://cdn-akamai.6connex.com/645/1827//Ioakeimidis_Oddball_Poster_June_2020_virtual_PDF_bigger_figures_15919759539913195.pdf,Dissociating trait and state anxiety effects on MMN and sensory gating ERPs,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//BERTINO_OHBM2020_15919761328144952.pdf,Connectivity-based parcellation of internal and external globus pallidus,"Neuroanatomy, Physiology, Metabolism and Neurotransmission"
https://cdn-akamai.6connex.com/645/1827//poster_893__Dong-qiong_Fan_上传_15919763833473746.pdf,Cognitive decline associated with frequency specific change in normal aging ,Higher Cognitive Functions
https://cdn-akamai.6connex.com/645/1827//OHBM_Poster_1213_Florence_Aellen_15919765112171608.pdf,Extracting class- and trial- specific discriminant EEG activity using deep CNN,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//DPapp_Poster_1449_15919767627144145.pdf,1D navigators reduce cervical spinal cord area mis-estimation in multi-echo GRE,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//VosdeWael__Matte__98cm_x_98cm__BrainSpace__31May2019_twoColumn_15920965611948832.pdf,BrainSpace: a toolbox for the analysis of macroscale gradients in neuroimaging,Neuroinformatics and Data Sharing
https://cdn-akamai.6connex.com/645/1827//BASILE_OHBM2020_15919770733238329.pdf,Effects of diffusion signal modeling and segmentation approaches for STN,"Neuroanatomy, Physiology, Metabolism and Neurotransmission"
https://cdn-akamai.6connex.com/645/1827//Padova_HBM2020_final_1591977104176175.pdf,Linking vestibular function and sub-cortical grey matter volume changes,"Neuroanatomy, Physiology, Metabolism and Neurotransmission"
https://cdn-akamai.6connex.com/645/1827//Hatch_OHBMPoster12.6.20_15919771250685985.pdf,Acceleration of Heritability and GWA Studies with Algorithms and Parallelization,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//Poster_Aihuiping_0623b_15929111756673087.pdf,Detailed Organization of the Cerebellum Estimated Within the Individual,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//Poster_938_15919780183149132.pdf,Dramatic Reconfiguration of Brain Functional Connectivity During Third Trimester,Lifespan Development
https://cdn-akamai.6connex.com/645/1827//BarnesDavisCCHMCOHBM2020FINALSUBMIT_15919783765343860.pdf,Extracallosal hyperconnectivity in well-performing preterm children versus peers,Language
https://cdn-akamai.6connex.com/645/1827//Aislin_Sheldon_final_please_use_15922361938306938.pdf,Neurochemical Changes in Retinal Degeneration ,undefined
https://cdn-akamai.6connex.com/645/1827//Poster2022_NLDamestani_15919783112583912.pdf,Silent fMRI: auditory and motor functions using coherence-resolved Looping Star,Novel Imaging Acquisition Methods
https://cdn-akamai.6connex.com/645/1827//SanchezRodriguez_1059_OHBM2020_15919783924872582.pdf,"Revealing brain network communities with empirical mode decomposition, k-modes",Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//Poster_15919784099645301.pdf,Shallow vs. Deep Learning for Prediction of Psychosis Improvement using fMRI,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//MRI-DWI-MEEG_pipeline_for_individualized_insilico_BigBrain_like_preparation_15919784206704081.pdf,MRI-DWI-MEEG pipeline for individualized insilico BigBrain like preparation,Brain Simulation
https://cdn-akamai.6connex.com/645/1827//poster_narps_ohbm_2020_final_15919784413532975.pdf,Variability in the analysis of a single fMRI dataset by many teams,Neuroinformatics and Data Sharing
https://cdn-akamai.6connex.com/645/1827//JEREMYMYSLOWSKI_OHBM2020_15919788127392990.pdf,Toward a Predictive Model of Delay Discounting,Higher Cognitive Functions
https://cdn-akamai.6connex.com/645/1827//Fluid_Intelligence_Classification_Based_On_Cortical_WMGM_Contrast_Cortical_Thickness_and_Volumetry_15919792108968037.pdf,Fluid Intelligence Classification Based On T1weighted images& Volumetric measure,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//Campbell_OHBM2020_PRMQ_RSFC_6-12-2020_15919792387246548.pdf,Network-Level Functional Connectivity Correlates of Everyday Memory in Parkinson,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//AMT-tractapproach_OHBM_ER_15919798265102526.pdf,Towards a comprehensive approach of white matter bundles in epileptic patients,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//Huggins_OHBM2020_15919799110686617.pdf,High Res. 7T-fMRI of Human Hippocampal Subfields During Threat Generalization,undefined
https://cdn-akamai.6connex.com/645/1827//Languagesignatures_OHBM_ER_1591980485060886.pdf,Language signature in functional space and their perturbation in epilepsy,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//OHBM_2020_v3_15919802098177568.pdf,Precision DTI Reveals Incomplete Adult Hemispherotomy,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//_YM__OHBM_Poster_2020_15919803116618352.pdf,Genome-wide association study of language network's functional connectivity,Genetics
https://cdn-akamai.6connex.com/645/1827//HBM_2020_15919804674831128.pdf,Doctor trust reduces pain and neural correlates in virtual medical interactions,"Emotion, Motivation and Social Neuroscience"
https://cdn-akamai.6connex.com/645/1827//COLLMP_OHBM_2020_poster_15919808266752955.pdf,The neural representation of pain in value-based decision-making.,Higher Cognitive Functions
https://cdn-akamai.6connex.com/645/1827//ohbm_2020_poster.pptx_15919811689525643.pdf,Cloud-Oriented NeuroImaging with BrainForge,Software Demonstrations
https://cdn-akamai.6connex.com/645/1827//ICVFvsMyelinOHBMPoster_1591981362928564.pdf,Correlation of Myelin Content and Neurite Density in the Early Developing Cortex,Lifespan Development
https://cdn-akamai.6connex.com/645/1827//MahalBCPOHBMPoster_15919815415292971.pdf,Multivariate Quantification of Brain Development During the First Two Years,Lifespan Development
https://cdn-akamai.6connex.com/645/1827//fuzzy-poster_15919815756665983.pdf,Fuzzy: An Ecosystem for Evaluating the Stability of Pipelines Through MCA,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//CorticalMappingOHBMPoster_15919819097301245.pdf,Densely Mapping Cortical Micro-architecture Properties of the Developing Brain,Lifespan Development
https://cdn-akamai.6connex.com/645/1827//DeRamus_Modeling_and_Analysis_Methods_PN_1739_15919822088829210.pdf,Functional Network Connectivity of High-Frequency Resting-State Components,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//OHBM_2020d_1591982332820907.pdf,Neurofeedback in stroke patients to increase lateralisation of brain activity,Learning and Memory
https://cdn-akamai.6connex.com/645/1827//OHBM2020_Poster_Final_15919823677565637.pdf,"The Temporal Relationship between WMHs, Neurodegeneration, and Cognition",Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//OHBM_2020_MNE-BIDS_poster_15919975256491757.pdf,MNE-BIDS Standardizing archiving and analysis of electrophysiology data with MNE,Neuroinformatics and Data Sharing
https://cdn-akamai.6connex.com/645/1827//poster_liggend_15919827533546646.pdf,Postoperative oscillatory brain activity as an add-on prognostic marker in diffu,Novel Imaging Acquisition Methods
https://cdn-akamai.6connex.com/645/1827//OHBM_2020_Poster_-_Brain_Aging_1591982813526273.pdf,Estimation of biological brain aging acceleration after mTBI,Lifespan Development
https://cdn-akamai.6connex.com/645/1827//OHBM_poster_2020_15919829094879060.pdf,Sulcal and functional alterations associated to hallucinations in schizophrenia,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//OHBM2020_MSEMGEEPI_Baete_2002_15919838912341968.pdf,Accelerated MRI acquisitions for combined diffusometry and T2-or T2*-relaxometry,Novel Imaging Acquisition Methods
https://cdn-akamai.6connex.com/645/1827//TDM_Poster_159198406107113.pdf,OCD symptom dimensions predict the degree of dACC modulation during motor contro,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//poster1306_15919856414309749.pdf,Asymmetry in fractional anisotropy of the corticospinal tract in chronic stroke,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//Diego_Angeles-Valdez_OHBM_2020_15919847698738449.pdf,Prediction loss aversion with topological metrics ,"Emotion, Motivation and Social Neuroscience"
https://cdn-akamai.6connex.com/645/1827//JH_T1T2_ratios_2020_final_HC_15919849083031876.pdf,T1/T2 ratios: investigating myelination in perinatal stroke patients,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//OHBM2020_Ramage_poster_15919850990074958.pdf,Dynamic network coupling associated with effort and fatigue in Mild TBI,Higher Cognitive Functions
https://cdn-akamai.6connex.com/645/1827//ohbm2020_fMRI_poster_15920019992775001.pdf,A Novel Approach for Group fMRI Studies Using BrainSync and Pairwise Statistics,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//OHBMv0.4_15919859348381678.pdf,GANs to Model Scanner Noise for Improving Multi-Site Data Harmonization,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//OHBM_2020_Poster_15919859945972389.pdf,"Functional connectivity of EEG is subject-specific, related to phenotype",Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//Lewis_HBM2020_June_12_2020_15919860147975808.pdf,MSM surface registration pipeline to bridge atlases across MNI and FS/HCP worlds,Neuroinformatics and Data Sharing
https://cdn-akamai.6connex.com/645/1827//OHBM2020_poster_ccai_1591986126608856.pdf,Noise learning in empirical Bayesian source reconstruction algorithms for M/EEG,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//OHBM_2020_Poster_DK_15922495652196835.pdf,Diffusion MRI tractography software for planning in surgical neuro-oncology,Software Demonstrations
https://cdn-akamai.6connex.com/645/1827//OHBM2020_poster_2136_amy_15919866837529648.pdf,Fiber Tracking Framework For Estimating Rotationally-Invariant With Paired-ODFs,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//OHBM2020_poster_15919866947239243.pdf,rsFC and inter-regional BOLD signal variability across large-scale networks,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//OHBM2020_poster_tflagan_FINAL_15919873339217684.pdf,C3b and NfL associations with brain structure and functional connectivity in GRN,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//OHBM_L_R_lmtrs_15922305189943371.pdf,Impact of group and individualized parcellation schemes on ME-fMRI connectivity,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//ohbm20_willinger_pmdd.v1.2_15919874755267479.pdf,Prefrontal hyperactivity related to expected reward value in adolescent MDD,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//2121_Poster_OHBM2020_Fernandez_15919875568204938.pdf,Multi-echo EPI of Human Fear Conditioning: Advanced Analysis Using ME-ICA based,Novel Imaging Acquisition Methods
https://cdn-akamai.6connex.com/645/1827//OHBM_2020-editado__4__15919908297826542.pdf,3D digitalization of fresh brains by photogrammetry,"Neuroanatomy, Physiology, Metabolism and Neurotransmission"
https://cdn-akamai.6connex.com/645/1827//OHBMposter_15919878952766550.pdf,Improved Specificity of Mapping of Thalamocortical Connections at 7T,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//OHBM_Poster_NT_v2_15919879469236665.pdf,Comparing driving neural networks with cognitive test-related brain activity,Higher Cognitive Functions
https://cdn-akamai.6connex.com/645/1827//poster_OHBM_tourbier_cmp3_15919880089394979.pdf,Connectome Mapper 3: a software pipeline for multi-scale connectome mapping,Neuroinformatics and Data Sharing
https://cdn-akamai.6connex.com/645/1827//OHBM20_jankovic_rapan_15919882254733432.pdf,What receptor fingerprints reveal about macaque cingulate cortex organization,"Neuroanatomy, Physiology, Metabolism and Neurotransmission"
https://cdn-akamai.6connex.com/645/1827//Conference_Poster_June_11_final_15919884155954055.pdf,Exercise effects on motor memory consolidation and intermuscular coherence,undefined
https://cdn-akamai.6connex.com/645/1827//Poster_Raissa_YebgaHot_15923142016578675.pdf,Ex vivo mapping of the cyto- and myeloarchitecture of the human cerebral cortex,"Neuroanatomy, Physiology, Metabolism and Neurotransmission"
https://cdn-akamai.6connex.com/645/1827//OHBM2020_poster_1591988716828784.pdf,3D Patchwise Tiramisu Net for Segmentation of Submillimetre Resolution 7T Images,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//lucentis_poster_final_15919888202722224.pdf,Retinotopic mapping as an objective func. monitoring tool of macular therapy,"Perception, Attention and Motor Behavior"
https://cdn-akamai.6connex.com/645/1827//rpvision_poster_final_15919889567701441.pdf,FMRI reveals anterior V1 activation in a retinitis pigmentosa patient,"Perception, Attention and Motor Behavior"
https://cdn-akamai.6connex.com/645/1827//OHBM2020_Munsch_CorticalihMT_2106_1591989047114303.pdf,Assessment of cortical gray matter myelin with quantitative inhomogeneous MT,Novel Imaging Acquisition Methods
https://cdn-akamai.6connex.com/645/1827//artificialScotoma_poster_15919890855297203.pdf,Artificial scotoma size estimation on high-resolution 7T retinotopy data,"Perception, Attention and Motor Behavior"
https://cdn-akamai.6connex.com/645/1827//Tang_2020_poster_15919897074428782.pdf,Convergent Univariate and Multivariate Evidence for Cognitive Control,Higher Cognitive Functions
